ADDRESS,TOTAL_STAKED,LP_DEPOSIT_VOLUME,LP_DEPOSIT_COUNT,LP_POOL_COUNT,LP_PLATFORM_COUNT,LENDING_DEPOSIT_VOLUME,LENDING_DEPOSIT_TX_COUNT,BORROW_VOLUME,BORROW_TX_COUNT,TOTAL_STABLECOIN_SWAPPED_OUT,NFT_TX_COUNT,NFT_PURCHASE_VOLUME,DISTINCT_NFT_MARKETS,TOTAL_MINTS,DISTINCT_NFT_COLLECTIONS,STABLECOIN_SENT_VOLUME,UNIQUE_TOKENS,TX_PER_WEEK,AVG_TX_VALUE,TOTAL_SENT_TO_CONTRACTS,TOTAL_DISTINCT_CONTRACTS,DAYS_ACTIVE,TENURE_IN_WEEKS,DAYS_SINCE_LAST_SEEN,GOVERNANCE_VOTE_COUNT
0x0006776a8b00db9ac842b3f926513cf49473e000,38862.9,76393.298399664,44,19,5,6733.6,3,"null","null",4104.04,0,0,0,368,2,11993.25,12,256.735294,429.610989414,292667.051714923,599,34,11,1,"null"
0x06f38015028c8d68fde0d737a2aaf504e3577997,0,46.496341,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,29.045,46.5,3,1,9,63,"null"
0x0264f5a788f89a810b58924c2157f0c338e2307b,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,11.1,1,14,11.1,0,1,1,6,41,"null"
0x048c0784afe1b55859f8ba29c4276fe2fef7b6ca,0,43.124944206,2,2,2,"null","null","null","null",0,0,0,0,0,0,0,2,12.444444,139.2775,280.27,8,9,5,2,"null"
0x0576c4e6e43f60838b5653c00721744dd3eb648c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,381.7,2,21,127.29,381.75,2,1,1,8,"null"
0x017b5e11411f0367e532228662486daf4e824c3f,0,9068.569331936,2,6,3,"null","null","null","null",0,0,0,0,0,0,0,2,21,4706.346666667,8928.5,2,1,12,86,"null"
0x057504f796f014d291c50cfa7c225a9b4faeb3ca,0,231.988741368,1,3,3,"null","null","null","null",99.11,0,0,0,0,0,99.99,3,14,74.2475,99.99,1,2,12,85,"null"
0x0524c8c0c9464d89d8f3eb55752c2ab3ba626e92,0,34.18989804,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,20.516666667,34.19,3,1,8,60,"null"
0x035dffafb503f7e9d095ac63e39e12bd38423152,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1001.46,2,21,667.653333333,0,1,1,1,10,"null"
0x0593d29a0deaf755c4b0a8806daaed7724dfead2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,236.09,2,17.5,94.452,0,2,2,5,34,"null"
0x02a57659182e8545d182dfbc5ae05c8a871c6a77,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,3,14,31.71,0,2,2,5,39,"null"
0x08582e175463e8c91dbc6663eb6bb5f17f0f96a8,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,122.52,2,21,81.706666667,0,1,1,4,32,"null"
0x09027330a137f00f08e8729068030635f9d46df2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,4046.34,2,14,2072.885,4046.34,2,2,12,32,"null"
0x0c2b0caf033039f9cc24dc91085f4ce895c44d94,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,77,41.069090909,168.79,5,1,4,29,"null"
0x0a71b2f325f906ad39c3fc261c45b38e59b2e50c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,213.84,2,16.333333,61.392857143,0,3,3,7,45,"null"
0x0a3df991e3bb992654f6317761dda30067dea618,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,402.92,2,23,39.4129116,0,8,7,13,25,"null"
0x000f06844e849e39e9661cad08bf39e1e762f99d,0,488.015103945,3,10,2,"null","null","null","null",198.49,0,0,0,0,0,115.28,5,25.666667,112.759545455,1121.69,9,6,13,40,"null"
0x09fe065fb3648c41c435a66968cd1edc1c76ff8c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,264.25,3,8.75,107.042,0,3,4,11,79,"null"
0x093c21ebfbf666ceee144f20ede5250152e8621c,0,48.054151297,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,24.015,48.05,3,1,0,3,"null"
0x0bacda6bb8466244de677c3746181fdf5be06305,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,257.36,2,25.666667,46.802727273,0,5,3,7,5,"null"
0x0099b1c6ea10a1df2ac447f91fe3ac4d5b44fd6c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,55.22,2,12.25,7.471428571,0,4,8,12,62,"null"
0x01ad0b0d4b5f92d58790d26043cec2f47b42b225,0,77.171416819,3,4,3,28.59,1,20.18,1,0,0,0,0,1,1,31.67,4,29,15.03362069,147.895,14,7,12,56,"null"
0x06d08ffd2c96bfbdc0f7c0096c01d2d19f751881,0,810.475153974,65,21,7,"null","null","null","null",129.47,0,0,0,2,1,39.7,3,78.615385,9.890410959,725.67,73,13,11,7,"null"
0x0587983683e9c339c60c18026d9de959bcf9d38f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,646.19,2,21,215.415,0,2,2,4,7,"null"
0x0baa4cd11b5a536a0fd4d6272635fd7cd57b61c7,0,19.5,1,1,1,56.45,2,32.14,1,19.5,0,0,0,0,0,183.61,4,42,19.536111111,183.61,9,3,1,4,"null"
0x0d9c00dc91f5543f5bce9a6c3fadb685978597a3,0,495.647225619,1,1,1,55.07,1,"null","null",0,0,0,0,0,0,531.99,2,14,533.415,1082.71,2,2,1,3,"null"
0x049221ce0beac0734feb8b696ee91055ac98e8a7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,14.89,2,28,7.4675,0,1,1,8,59,"null"
0x082295e49c62d2286e8b2dcbc29a785d57c1da6c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,6869.15,2,42,1716.951666667,3436.81,3,1,12,83,"null"
0x0145de3416dda606139e5b9685a49041b518a124,0,82.955353666,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,11,44.350909091,82.96,3,7,12,13,"null"
0x0c1c422dc09392a1d0de3fd19e6797c3b0f2d781,203.11,134.783294651,3,3,2,64.14,3,"null","null","null",0,0,0,151,2,88.3,8,33.157895,17.055666667,353.64,38,19,12,1,"null"
0x02c953c83feba29f13306aac85028bde25ad2376,0,48.142234746,3,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,49,32.824285714,48.15,4,1,2,15,"null"
0x04dd0e804253b10cadd45704d6be9fc753d90e1f,0,76.190579404,1,2,2,"null","null","null","null",76.19,0,0,0,0,0,38.1,2,17.5,57.828,38.1,2,2,9,65,"null"
0x083990b1a4c99daec2a1c97d49f101bd9eee0a86,0,3839.481709008,3,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,30.8,1911.812727273,3839.48,9,5,11,11,"null"
0x069bb2c4257313f3a729a4bc92f3766d295a6bb4,0,6.958240988,1,1,1,"null","null","null","null",6.96,0,0,0,0,0,536.11,2,18.2,25.666153846,234.61,26,10,12,24,"null"
0x000cf9604b3d8f989c65515043272876ee52a6ad,0,31.746150066,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,41.065,31.74,3,1,9,61,"null"
0x06958a1385f86dcbf36562c3b715e9bb88050e2f,0,57.41442,1,1,1,"null","null","null","null",0,0,0,0,0,0,56.42,2,14,38.875,115.15,3,3,3,2,"null"
0x0b35b7270e47986149adf0798ba919c9a9605280,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,91,73.585384615,449.58,8,1,8,56,"null"
0x0c7539ffe840696e37109acad004901a0408ad59,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,92.87,2,21,61.93,0,1,1,1,7,"null"
0x01e41993331c846b23ef2286181a36be2a38f380,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,18.42,2,28,10.6925,0,2,1,10,74,"null"
0x03506b842759b29316dcf2cc4050488499f2ffe5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,163501.25,1,15.866667,9618.042647059,0,23,15,10,34,"null"
0x042248fd4454e84f56a0d3584e6894bfe666ec38,0,33.100625872,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,33.638333333,33.1,3,1,9,61,"null"
0x06493f052b7ae57010dede932737fc9c25bfe0e5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,10.21,2,14,5.5425,0,2,2,3,16,"null"
0x0b8f6ea7d38ebdf32e580131e52ad779c38dce85,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,8122.73,3,21,1805.056666667,0,4,3,12,57,"null"
0x0019de95fa9953074432f7e66a8c5e8f043c8218,0,75.725858014,2,7,3,"null","null","null","null",39.2,0,0,0,0,0,0,2,28,13.5175,27.32,2,1,7,50,"null"
0x08f453c03598ea7ee4f4e0f0a06f2fad2e7ba351,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,16.8,2,14,10.435,0,1,1,10,74,"null"
0x027bc2b30ff3b47789364fbb30af228036b36f07,0,1867.02659651,3,2,2,"null","null","null","null",0,0,0,0,0,0,0,2,23.333333,383.603,1868.21,5,3,10,58,"null"
0x0aed94eb9c9dae380b84c1b881d281e8efd7996e,0,33.689124646,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,26.401666667,33.69,3,1,9,63,"null"
0x07232d98f503e63e82a17908c0fbbed1b209d071,0,901.328275825,3,3,2,"null","null","null","null",0,0,0,0,0,0,0,3,17.5,235.207,901.33,5,4,12,71,"null"
0x0c7ad724ae93e14e7bceff8ce400c6add054d2d1,0,584.937479841,1,2,2,"null","null","null","null",0,0,0,0,0,0,0,3,14,409.42875,294.28,4,4,1,4,"null"
0x0c12fe28e7a7e069df0c54616c2a74c3f3d2f77b,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,135.34,2,21,90.243333333,0,1,1,9,67,"null"
0x0600ac2950cbf43addd68f30a25344e4f0025ce4,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,48.42,2,10.5,32.296666667,0,2,2,4,9,"null"
0x00c45c8f6b73ff1a10f77d6f1639e7a98544e29c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,29.4,2,21,19.63,0,1,1,10,74,"null"
0x0c1f23bfda40e038e15f1c88a68c2291b416be3c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,11.35,2,14,3.821666667,0,2,3,1,5,"null"
0x0598ad62c1223bdb441f3d9701e9a4185f3d120e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,206.99,2,35,82.804,0,2,1,4,28,"null"
0x002d39c3f9a11b1453632b9d273749608d5da62d,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,386.32,2,21,258.043333333,386.32,1,1,2,14,"null"
0x066cd58e584acaf695694a0a1c5dc0bae5ce0151,0,49.850666802,2,3,2,53.64,2,20.18,1,14.84,0,0,0,0,0,40,3,31.5,33.560740741,123.66,11,6,12,66,"null"
0x0cfcbd3dcf056086931630aefd696425b5597151,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1895.42,2,20,189.541,0,7,7,3,4,"null"
0x02dd562d36a2ba597c257c2deba9f8e493286a59,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,829.1,2,21,552.746666667,0,1,1,10,68,"null"
0x0bd85d5b2fe73f3970333f80ff75d13aff83fe6a,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,170,2,14,85,0,1,1,10,71,"null"
0x0d7371a30e76ef0b42da9b40dfac6268a92780db,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,103.83,2,28,51.9575,0,1,1,7,51,"null"
0x03d689b88a4c8d0ced5b8212d338b48c0630ba2f,0,118.037832564,11,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,154,20.238181818,118.03,13,1,10,71,"null"
0x050117fecc838aa3890f02f5dff1e89ff8e6d499,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,83.59,2,42,28.871666667,0,4,1,2,15,"null"
0x073351cbb45999b7b61815fdbbe40fa8a0f201c7,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,489.2,2,21,326.163333333,0,1,1,0,4,"null"
0x0e28217b6ee24667f2992d4db16abcde8de90843,0,36131.521151647,5,19,6,"null","null","null","null",24.62,0,0,0,0,0,0,11,193.5,177.858992248,33307.82,405,28,12,75,"null"
0x02d79d54a2d135a27d8213aca90672a98e6295b5,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,2079.58,3,28,285.11375,1.9,9,4,12,68,"null"
0x0c98fca16a992d341d5ce6ce69ae3325070e4a69,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1038.57,2,17.5,415.436,0,2,2,5,5,"null"
0x0c178d0cf91d513c55dbcd65eae4b9e5b4467951,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,40,2,35,17.996,0,2,1,0,2,"null"
0x02846f4df2426432e318e8329b0dc6616170becf,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,701.99,2,9.6,28.213333333,0,9,35,12,4,"null"
0x040721de42412a815cef98ca506dfb2715ad1bd3,0,303.80431974,4,5,4,"null","null","null","null",49.69,0,0,0,0,0,75.13,3,28,25.794375,129.74,7,4,12,26,"null"
0x0ca14425210a6246aeb9a22418387d44a1459db1,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1516.08,1,17.5,606.432,0,3,2,11,4,"null"
0x0cca19f87b4ac5af6583a665953c7c4d48fb5acf,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1805.64,2,17.5,722.264,0,2,2,9,49,"null"
0x0bdc60eef1eeb71451e530245890d27315792c81,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,20.82,2,42,7.92,10.41,3,1,13,90,"null"
0x045ebe53f88d310b7f625614fc25f96d3459e336,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,119,32.159411765,210.87,10,1,9,61,"null"
0x03b3ee5d076f95a76eeea9d29942904bb3b925db,71,24.39,2,2,1,"null","null","null","null","null",0,0,0,2,1,0,3,21,12.958,46.92,7,5,9,50,"null"
0x08001b52137e4e823895440a738215bfd95fb3a6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,16.17,2,21,10.78,0,1,1,7,50,"null"
0x0a74943acd203e016b06b5a7b6f4fa6df1268040,0,241329.21548566,3,3,2,"null","null","null","null",0,0,0,0,0,0,414.07,4,37.333333,190.575625,174.22,7,3,6,34,"null"
0x09cde3247223314190d878f5f01560f6d23eac8a,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,14,2349.09,0,1,2,6,1,"null"
0x046775941fc81cef1137feae10773dfa00de6a00,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1005.16,1,14,1005.16,0,1,1,11,80,"null"
0x0bdb121cd6d60105cc6c38a7781456780161bddf,0,4044.559091677,60,91,10,102.51,1,"null","null",627.52,1,13.662,1,5,4,962.6,12,39.934426,56.170833333,9269.41,128,61,13,1,"null"
0x0409aed854cb0ae7d59f26a8addb2990d6995e97,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,161,61.083043478,811.87,14,1,8,54,"null"
0x0b6cb80b2f8f91e8df033598eb52a7e3755686c2,0,21.171467478,2,2,2,"null","null","null","null",0,0,0,0,122,1,31.03,3,30.333333,6.741538462,43.65,5,3,7,15,"null"
0x02397a6a99f2446601ceb31a4fdf0eef80988f86,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,410.67,2,28,205.34,410.71,4,1,9,64,"null"
0x01f64ccb8ddd2d879abe18bec164b4d28182a9da,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,48.67,2,21,10.815555556,0,4,3,5,39,"null"
0x0cfda7d922eaf6eda425b1f7038d4292ee28a61a,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,299896.5,2,14,100139.825,0,2,3,10,71,"null"
0x0c8a82187aa3b166bc43b27e3d32eac36d6dfa3d,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,1,14,15462.26625,63010.34,4,4,12,28,"null"
0x082d870cdf75f0bee1f6ac7e18884b3ce31b010c,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,259.28,1,14,129.64,0,2,2,7,51,"null"
0x0598ce9e17426e9703796679e100133308d1e614,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,112,71.93375,666.88,10,1,8,59,"null"
0x08308a3c2d34b62403a7351900af70cc1210f222,0,135.193439495,4,7,2,22.98,1,"null","null",55.03,0,0,0,150,2,47.51,5,40.833333,12.361714286,117.14,16,6,11,56,"null"
0x0525369854afd98486c4b73102ee95e7ce33eec6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,112.27,1,14,56.135,0,2,2,9,64,"null"
0x05a28fe2ae41f882eadf0986dfb7e50512f93ede,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,35,1,14,36.515,35,1,1,9,61,"null"
0x06a83d075847f11084185eb0eae2fe3948dbc509,0,231.483,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,11.666667,113.144,231.48,2,3,10,70,"null"
0x074055128cecea0f8346d92986a1b588317ec97d,0,"null","null","null","null","null","null","null","null","null",0,0,0,5,1,0,2,10.5,353.533333333,0,4,6,10,1,"null"
0x0ce728c08074f2ee81dd804a7e36f6b3a8222c26,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,600.06,2,21,200.036666667,0,2,2,3,1,"null"
0x03eaf7637d22760ee3f8cc4762640051e10cdb9d,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,3894679.25,2,28,60854.3653125,0,54,32,12,33,"null"
0x0dbc211395bf581e9ff38248d45dab857fb45b8f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,140,32.168,259.5,10,1,4,32,"null"
0x0530e84adb5d0ca3db9ad9a0f52c489a6676bf49,0,0.1964350223,1,1,1,"null","null","null","null",0,0,0,0,0,0,168.31,3,11.666667,67.49,0.63,3,3,12,32,"null"
0x028c0d737f7642065d0ffb89c11b029c5286b0ab,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,8368.69,2,28,4184.39,0,1,1,0,4,"null"
0x092fc37bcd41f14bd9341572b97448e57bea8fca,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,204.82,2,21,136.563333333,0,1,1,3,22,"null"
0x0dbe9281891eb264e520ddaab4620855c8041b39,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,107.4,2,21,71.613333333,0,1,1,3,25,"null"
0x0c4ad064c4c49873b36fb866d5e03ec10db9fe0d,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,10.21,1,14,10.21,0,1,1,5,37,"null"
0x09fdf855f29297d0ae8c29b07d179448ddd09349,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,14135.39,1,14,4711.796666667,0,3,3,13,73,"null"
0x0da2218d1bd35806f36b1aa946edad7ff2ff5242,0,50.76471992,1,1,1,"null","null","null","null",50.76,0,0,0,0,0,101.53,3,35,40.71,50.76,2,1,7,47,"null"
0x0d5014777266244239bbd84819ea4c12b3c289e6,0,1033.898874099,19,29,7,"null","null","null","null",220.34,0,0,0,0,0,728.36,6,70.875,32.812222222,1486.47,46,8,11,16,"null"
0x031eeacd2a4fce7a9d048e6bf9e147a4c566da92,0,29713.603425023,5,5,3,"null","null","null","null",0,0,0,0,0,0,0,4,45.5,4998.47,37892.46,6,2,12,80,"null"
0x055cf440b51dab2c8cbfbf935e8da6bd3e230a96,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,8.75,69.872,0,2,4,4,30,"null"
0x0496ed45d53fa354da50049ac196285f02a23377,0,32.719481823,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,29.828333333,32.72,3,1,9,63,"null"
0x0ddeaad735aae85bc868bfa56690e6cd02ba8990,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,21.6,2,42,8.17,10.8,3,1,11,76,"null"
0x03b15d64bb375559022741eada65024e30c28cf2,0,37.493171654,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,28.201666667,37.49,3,1,9,63,"null"
0x00a838e56d385130557b83830ddee65e900958ef,0,1.3776,1,1,1,"null","null","null","null",0,0,0,0,0,0,1088.05,3,20.222222,106.054615385,1090.05,16,9,7,21,"null"
0x0a4c509c81e0a03608980690e4be4f1538a2e3a2,0,43.201848979,1,3,3,"null","null","null","null",25.96,0,0,0,0,0,12.98,2,14,12.49,12.98,1,1,12,88,"null"
0x0cfa7c62dcd0f04ccd2253df371ee035b5ef3a5f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,149.41,1,14,149.41,0,1,1,10,3,"null"
0x093534b5dd57a6f3907c177ce1eca22c4847e8b3,0,77.163547464,3,4,3,28.59,1,20.18,1,0,0,0,0,1,1,31.73,4,27,15.446111111,147.895,14,7,12,56,"null"
0x012d1f803c40e3153d715dbc4438ed30cc6dae65,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,140,2,14,70.1925,0,2,2,8,57,"null"
0x0974c775b837b311effcb838983feb129b17e1f9,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,287,44.246585366,861.4,22,1,4,32,"null"
0x0dde7617f7ec86906dcd44f4aad0050ec174b70f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,29.49,1,14,29.49,0,1,1,5,36,"null"
0x060d7d06acbb8df374ef6aab3569fb5f91e07c09,0,45.707130815,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,40.721666667,45.71,3,1,9,61,"null"
0x07f02eff9ee62535ba97d7da8edb3a4d2fefd4a1,0,82.241797597,21,8,4,"null","null","null","null",4.56,0,0,0,0,0,0,6,15.75,4.556666667,17.72,6,4,8,6,"null"
0x0cb6d74af2f85989cbe8d73f59060b5921fc9d47,0,1123.043852262,5,3,3,"null","null","null","null",678.72,0,0,0,0,0,626.96,3,14,131.772,1071.27,11,10,5,7,"null"
0x09db59675bdb64412d8be68898502bf82e87eed0,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,197101.95,2,50.217391,795.600666667,0,246,69,7,1,"null"
0x061857be85c1f09d9572bc1a38dd5ce61a4f76f0,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,67.24,2,14,33.62,0,1,1,2,17,"null"
0x080deb173df29c85236a3f9af3d1dea076baa89f,0,1217.548363484,10,7,4,69.27,1,"null","null",1217.53,0,0,0,0,0,998.84,2,11.277778,70.887586207,999.77,15,18,12,9,"null"
0x0598097b577f446c776e98722dad01d1d988e707,0,35.734848797,3,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,63,60.787777778,35.73,4,1,10,71,"null"
0x08bd4d3df87c1cb12854d6ddffc6b89db8de1f09,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,13.37,2,21,8.943333333,0,1,1,12,83,"null"
0x03e4e524e4884cf85c2b639f64ff2e504324e544,0,4516.817989478,17,3,1,3018.33,10,1373.83,9,0,0,0,0,13,1,1754.94,7,32.9,227.890106383,9122.86,36,20,9,2,"null"
0x070af195123275501d1dee62c0ce21448ae08778,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,39895.4,2,31.5,4704.464444444,39864.1,6,2,11,77,"null"
0x0a59e90e105f30a4793814ef681ce857beb7256f,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,6073.51,2,21,2024.51,0,2,2,6,35,"null"
0x074bff34b65b2689c9e191b3f1b6b296aa6b7354,0,91.991523136,4,5,3,"null","null","null","null",0,1,10.26665,1,0,1,0,3,18.2,14.435384615,56.28,7,5,8,46,"null"
0x0916f29343c9683009c68b71bc82e7e2a66599d6,0,32.63555338,1,2,2,"null","null","null","null",16.51,0,0,0,0,0,119.04,3,10.5,39.711666667,119.22,4,4,3,7,"null"
0x04b6516980373c7e62ea670f78c37ff04296951f,0,4285.592400373,10,10,4,"null","null","null","null",37.74,0,0,0,0,0,11278.62,7,25.666667,937.139818182,15651.05,38,15,13,7,"null"
0x0cfdf30eb36956f7129d15b237cc9e07b3794238,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,616.58,3,17.5,246.642,0,2,2,7,43,"null"
0x0b4c5b40784c4a373978a0fc5637d81e45662540,0,2355.478006659,2,3,3,"null","null","null","null",1179.12,0,0,0,0,0,0,3,23.333333,241.193,1251.14,4,3,8,14,"null"
0x0b4a2bda74f44768be568d06590259c301c7edb8,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,126,16.409444444,120.99,11,1,2,18,"null"
0x07f13ed09430f3f03b504aca0b9109808c42aac5,0,157.385444394,3,5,3,"null","null","null","null",156.42,0,0,0,0,0,440.14,4,32.666667,63.468571429,411.52,8,3,7,29,"null"
0x055348cbfaf21fc53656039604ca6047bde5d300,0,307751.215208935,109,111,9,"null","null","null","null",76194.93,19,1930.6366248,1,273,9,69595.5,15,41.66129,980.393848238,191042.9,194,62,13,3,"null"
0x00c47c96bc6da90409b1303b1e09f5e0280dcc08,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,273,43.788717949,846.64,22,1,9,67,"null"
0x03ea3830138e1a986a8013e180a6de5a8beee6cd,0,148.3254,1,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,28,147.4875,148.33,2,1,7,50,"null"
0x0b2f2af1d05fa3873e9ae7dd259b5fb88b6ec8b6,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,167.03,2,10.5,111.353333333,0,1,2,7,49,"null"
0x07a9f1c695c43a2955d9a70a5082174e202631fc,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,0,2,203,14.983103448,104.86,15,1,10,69,"null"
0x02aaa47637f0f0a0a8b4ae2482481630b97e675e,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,85.98,2,21,57.32,0,1,1,5,39,"null"
0x06cbc6a12d9f4463093d582f12be33e906d84d16,0,31.229090934,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,24.5,20.84,31.23,4,2,13,83,"null"
0x02bf1e144c97fd15dfef6929dca72fa4e97730c2,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,1500,2,10.5,999.986666667,0,1,2,12,84,"null"
0x0c034cf2050a18e6004eb16f106d19116091417a,0,243.842859232,2,6,4,"null","null","null","null",100.88,0,0,0,0,0,90.16,3,31.5,64.302222222,142.21,4,2,12,24,"null"
0x01266d2d5693ea727123af31e16d08fc23a4df34,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,46,2,10.5,26.546666667,0,1,2,4,29,"null"
0x073d32cfc6159e1dc3c71d0a595c794deb84a9ff,0,31.007944255,2,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,42,18.683333333,31.01,3,1,9,63,"null"
0x082b2f0a00a0941ba151025797248418393aa924,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,227.16,2,16.333333,16.26,0,10,12,13,1,"null"
0x008e3b59fe50b1ea2af7bfd77d5f45089a26ae14,0,"null","null","null","null","null","null","null","null",0,1,50.7,1,0,1,10,3,25.2,137,504.55,9,5,13,78,"null"
0x055cb404fab08542360db667d6ec628b3bcc5e34,0,"null","null","null","null","null","null","null","null","null",0,0,0,0,0,199.8,2,14,99.9,0,1,1,11,77,"null"
0x0417fc163adfd12e2135ace725fbd4438b735493,0,963.790328774,3,1,1,"null","null","null","null",0,0,0,0,0,0,0,2,91,210.7,964.65,6,1,8,60,"null"
0x0388e91672de6cb41cbc27a995d7fa05875ff328,23.13,40.463691927,1,1,1,21,1,"null","null","null",0,0,0,149,1,42.1,5,22,16.381363636,101.82,11,7,11,54,"null"
